item_id	status	successor_location	evidence	rationale
test:engine-rs/crates/services/svc-serialization/src/lib.rs:load_plan_is_deterministic_and_ordered	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item load_plan_is_deterministic_and_ordered is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:out_of_order_plan_is_classified	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item out_of_order_plan_is_classified is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:missing_mandatory_stage_is_classified	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item missing_mandatory_stage_is_classified is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:load_plan_build_fails_closed_on_bad_manifest	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item load_plan_build_fails_closed_on_bad_manifest is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
test:engine-rs/crates/services/svc-serialization/src/lib.rs:save_plan_describes_writes_and_compaction	adapted	rust/crates/content-store/src/lib.rs	cargo test -p content-store	Item save_plan_describes_writes_and_compaction is explicitly adapted. The thin crate root exposes cohesive content persistence and prefab APIs while omitting ProjectBundle and runtime topology.
api:engine-rs/crates/services/svc-serialization/src/load_plan.rs:29:LoadStage	adapted	rust/crates/content-store/src/plan.rs	rust/crates/content-store/tests/content_store.rs	Item LoadStage is explicitly adapted. Deterministic asset-authority, prefab, scene, entity-state, and resource ordering remains under successor roles.
api:engine-rs/crates/services/svc-serialization/src/load_plan.rs:48:index	adapted	rust/crates/content-store/src/plan.rs	rust/crates/content-store/tests/content_store.rs	Item index is explicitly adapted. Deterministic asset-authority, prefab, scene, entity-state, and resource ordering remains under successor roles.
api:engine-rs/crates/services/svc-serialization/src/load_plan.rs:63:label	adapted	rust/crates/content-store/src/plan.rs	rust/crates/content-store/tests/content_store.rs	Item label is explicitly adapted. Deterministic asset-authority, prefab, scene, entity-state, and resource ordering remains under successor roles.
api:engine-rs/crates/services/svc-serialization/src/load_plan.rs:80:LoadStep	adapted	rust/crates/content-store/src/plan.rs	rust/crates/content-store/tests/content_store.rs	Item LoadStep is explicitly adapted. Deterministic asset-authority, prefab, scene, entity-state, and resource ordering remains under successor roles.
api:engine-rs/crates/services/svc-serialization/src/load_plan.rs:121:stage	adapted	rust/crates/content-store/src/plan.rs	rust/crates/content-store/tests/content_store.rs	Item stage is explicitly adapted. Deterministic asset-authority, prefab, scene, entity-state, and resource ordering remains under successor roles.
api:engine-rs/crates/services/svc-serialization/src/load_plan.rs:138:LoadPlanError	adapted	rust/crates/content-store/src/plan.rs	rust/crates/content-store/tests/content_store.rs	Item LoadPlanError is explicitly adapted. Deterministic asset-authority, prefab, scene, entity-state, and resource ordering remains under successor roles.
api:engine-rs/crates/services/svc-serialization/src/load_plan.rs:173:LoadPlan	adapted	rust/crates/content-store/src/plan.rs	rust/crates/content-store/tests/content_store.rs	Item LoadPlan is explicitly adapted. Deterministic asset-authority, prefab, scene, entity-state, and resource ordering remains under successor roles.
api:engine-rs/crates/services/svc-serialization/src/load_plan.rs:190:build	adapted	rust/crates/content-store/src/plan.rs	rust/crates/content-store/tests/content_store.rs	Item build is explicitly adapted. Deterministic asset-authority, prefab, scene, entity-state, and resource ordering remains under successor roles.
api:engine-rs/crates/services/svc-serialization/src/load_plan.rs:260:verify_order	adapted	rust/crates/content-store/src/plan.rs	rust/crates/content-store/tests/content_store.rs	Item verify_order is explicitly adapted. Deterministic asset-authority, prefab, scene, entity-state, and resource ordering remains under successor roles.
api:engine-rs/crates/services/svc-serialization/src/load_plan.rs:284:render	adapted	rust/crates/content-store/src/plan.rs	rust/crates/content-store/tests/content_store.rs	Item render is explicitly adapted. Deterministic asset-authority, prefab, scene, entity-state, and resource ordering remains under successor roles.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:18:BUNDLE_SCHEMA_VERSION	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item BUNDLE_SCHEMA_VERSION is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:23:SUPPORTED_PROTOCOL_VERSION	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item SUPPORTED_PROTOCOL_VERSION is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:29:GeneratorMetadata	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item GeneratorMetadata is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:41:ProjectSection	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item ProjectSection is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:48:SceneSection	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item SceneSection is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:57:AssetLockSection	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item AssetLockSection is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:66:ProjectBundleManifest	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item ProjectBundleManifest is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:87:ManifestError	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item ManifestError is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:186:canonical	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item canonical is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:200:entry_scene	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item entry_scene is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:207:artifact	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item artifact is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:214:validate	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item validate is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:379:load_required_artifacts	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item load_required_artifacts is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:392:without_cache	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item without_cache is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:401:durable_hash	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item durable_hash is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/manifest.rs:507:with_artifact	adapted	rust/crates/content-store/src/manifest.rs	rust/crates/content-store/tests/content_store.rs	Item with_artifact is explicitly adapted. A generic content manifest retains canonical closure, safe paths, stored identities, cache separation, and validation without becoming an Engine control plane.
api:engine-rs/crates/services/svc-serialization/src/prefab.rs:12:PREFAB_REGISTRY_SCHEMA_VERSION	adapted	rust/crates/content-store/src/prefab.rs rust/crates/content-store/src/prefab_resolution.rs	rust/crates/content-store/tests/content_store.rs	Item PREFAB_REGISTRY_SCHEMA_VERSION is explicitly adapted. Definitions, stable parts and roles, source kinds, one-level variants, typed overrides, full classified validation, and actual resolved composition remain.
