item_id	kind	donor_path	status	capability	successor_evidence	rationale
api:ts/packages/renderer-host/src/surface.ts:258:function_createAshaRendererDefaultSurfaceFrame	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api function:createAshaRendererDefaultSurfaceFrame is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:262:function_createAshaRendererGeneratedTunnelRoomSurfaceFrame	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api function:createAshaRendererGeneratedTunnelRoomSurfaceFrame is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:272:function_mountAshaRendererSurface	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api function:mountAshaRendererSurface is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/surface.ts:279:function_mountAshaRendererAnimatedMeshSurface	api	ts/packages/renderer-host/src/surface.ts	adapted	browser-surface	render/packages/renderer-three/src/browser-surface.ts render/browser/renderer.browser.spec.ts	Exact donor api function:mountAshaRendererAnimatedMeshSurface is explicitly adapted under browser-surface. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/telemetry-host.test.ts:67:headless_live_telemetry_omits_unavailable_counters_and_preserves_bounded_history	test	ts/packages/renderer-host/src/telemetry-host.test.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor test headless live telemetry omits unavailable counters and preserves bounded history is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/telemetry-host.test.ts:94:telemetry_overlay_projects_the_same_snapshot_and_local_toggle_changes_no_sample	test	ts/packages/renderer-host/src/telemetry-host.test.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor test telemetry overlay projects the same snapshot and local toggle changes no sample is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:ts/packages/renderer-host/src/telemetry-host.test.ts:136:missing_overlay_realization_does_not_block_scene_or_other_telemetry_access	test	ts/packages/renderer-host/src/telemetry-host.test.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor test missing overlay realization does not block scene or other telemetry access is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:35:interface_AshaLiveTelemetryCollectorOptions	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaLiveTelemetryCollectorOptions is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:40:interface_AshaLiveTelemetrySample	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaLiveTelemetrySample is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:46:class_AshaLiveTelemetryCollector	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api class:AshaLiveTelemetryCollector is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:53:method_AshaLiveTelemetryCollector.constructor	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaLiveTelemetryCollector.constructor is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:63:method_AshaLiveTelemetryCollector.sample	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaLiveTelemetryCollector.sample is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:119:method_AshaLiveTelemetryCollector.readSnapshot	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaLiveTelemetryCollector.readSnapshot is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:131:method_AshaLiveTelemetryCollector.tryReadSnapshot	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaLiveTelemetryCollector.tryReadSnapshot is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:136:interface_AshaTelemetryOverlaySink	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaTelemetryOverlaySink is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:145:interface_AshaTelemetryOverlayHostOptions	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaTelemetryOverlayHostOptions is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:150:interface_AshaTelemetryOverlayFrameReceipt	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api interface:AshaTelemetryOverlayFrameReceipt is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:161:class_AshaTelemetryOverlayHost	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api class:AshaTelemetryOverlayHost is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:168:method_AshaTelemetryOverlayHost.constructor	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaTelemetryOverlayHost.constructor is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:ts/packages/renderer-host/src/telemetry-host.ts:173:method_AshaTelemetryOverlayHost.applyPresentation	api	ts/packages/renderer-host/src/telemetry-host.ts	adapted	telemetry-host	render/packages/renderer-host/src/telemetry-host.test.ts render/packages/renderer-host/src/browser-dom-hosts.ts render/browser/renderer.browser.spec.ts	Exact donor api method:AshaTelemetryOverlayHost.applyPresentation is explicitly adapted under telemetry-host. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
